"Ontology","GO.ID","Term_full","P_weight01","Significant","Annotated","Expected","Gene_symbols","P_classic","FDR_classic"
"BP","GO:0055080",NA,NA,NA,NA,NA,NA,0.381704285130801,1
"BP","GO:0019219",NA,NA,NA,NA,NA,NA,0.382734639896499,1
"BP","GO:0044238",NA,NA,NA,NA,NA,NA,0.384117105917143,1
"BP","GO:0001947",NA,NA,NA,NA,NA,NA,0.385288453057452,1
"BP","GO:0030900",NA,NA,NA,NA,NA,NA,0.388852152429708,1
"BP","GO:0032535",NA,NA,NA,NA,NA,NA,0.388852152429708,1
"BP","GO:0044087",NA,NA,NA,NA,NA,NA,0.388852152429708,1
"BP","GO:0048793",NA,NA,NA,NA,NA,NA,0.388852152429708,1
"BP","GO:0009059",NA,NA,NA,NA,NA,NA,0.390079831026563,1
"BP","GO:0070588",NA,NA,NA,NA,NA,NA,0.392395498378757,1
"BP","GO:1901137",NA,NA,NA,NA,NA,NA,0.401414777648516,1
"BP","GO:0032940",NA,NA,NA,NA,NA,NA,0.40290455745421,1
"BP","GO:0051179",NA,NA,NA,NA,NA,NA,0.403640825483336,1
"BP","GO:0002376",NA,NA,NA,NA,NA,NA,0.406143640090508,1
"BP","GO:0050801",NA,NA,NA,NA,NA,NA,0.406367628320775,1
"BP","GO:0060255",NA,NA,NA,NA,NA,NA,0.408955511061721,1
"BP","GO:0019725",NA,NA,NA,NA,NA,NA,0.409810911924144,1
"BP","GO:0055123",NA,NA,NA,NA,NA,NA,0.409810911924144,1
"BP","GO:0061024",NA,NA,NA,NA,NA,NA,0.409810911924144,1
"BP","GO:0140352",NA,NA,NA,NA,NA,NA,0.409810911924144,1
"BP","GO:0033554",NA,NA,NA,NA,NA,NA,0.411526758202524,1
"BP","GO:0006955",NA,NA,NA,NA,NA,NA,0.415549021619958,1
"BP","GO:0007167",NA,NA,NA,NA,NA,NA,0.415549021619958,1
"BP","GO:0048523",NA,NA,NA,NA,NA,NA,0.417069444768642,1
"BP","GO:0070925",NA,NA,NA,NA,NA,NA,0.419558055723734,1
"BP","GO:0003143",NA,NA,NA,NA,NA,NA,0.420023149641876,1
"BP","GO:0006399",NA,NA,NA,NA,NA,NA,0.420023149641876,1
"BP","GO:0045892",NA,NA,NA,NA,NA,NA,0.420023149641876,1
"BP","GO:1902679",NA,NA,NA,NA,NA,NA,0.420023149641876,1
"BP","GO:0030036",NA,NA,NA,NA,NA,NA,0.421557540395361,1
"BP","GO:0051253",NA,NA,NA,NA,NA,NA,0.423388391607234,1
"BP","GO:0001889",NA,NA,NA,NA,NA,NA,0.426734396956473,1
"BP","GO:0055002",NA,NA,NA,NA,NA,NA,0.426734396956473,1
"BP","GO:0030029",NA,NA,NA,NA,NA,NA,0.429521285864719,1
"BP","GO:0006650",NA,NA,NA,NA,NA,NA,0.430061273994491,1
"BP","GO:0051493",NA,NA,NA,NA,NA,NA,0.430061273994491,1
"BP","GO:0061008",NA,NA,NA,NA,NA,NA,0.430061273994491,1
"BP","GO:0140694",NA,NA,NA,NA,NA,NA,0.433369130425743,1
"BP","GO:0006351",NA,NA,NA,NA,NA,NA,0.434524570703483,1
"BP","GO:0045934",NA,NA,NA,NA,NA,NA,0.436658073357517,1
"BP","GO:0008380",NA,NA,NA,NA,NA,NA,0.439928209303198,1
"BP","GO:0015031",NA,NA,NA,NA,NA,NA,0.449182246508509,1
"BP","GO:0046486",NA,NA,NA,NA,NA,NA,0.449626831516872,1
"BP","GO:0051246",NA,NA,NA,NA,NA,NA,0.449626831516872,1
"BP","GO:0000902",NA,NA,NA,NA,NA,NA,0.45307030801992,1
"BP","GO:0048562",NA,NA,NA,NA,NA,NA,0.455008675891223,1
"BP","GO:0055001",NA,NA,NA,NA,NA,NA,0.4591599689999,1
"BP","GO:0001654",NA,NA,NA,NA,NA,NA,0.460800875124338,1
"BP","GO:0150063",NA,NA,NA,NA,NA,NA,0.460800875124338,1
"BP","GO:0046903",NA,NA,NA,NA,NA,NA,0.46230138920597,1
"BP","GO:0019222",NA,NA,NA,NA,NA,NA,0.465597617924458,1
"BP","GO:0034220",NA,NA,NA,NA,NA,NA,0.470376986955406,1
"BP","GO:0006816",NA,NA,NA,NA,NA,NA,0.474688321599982,1
"BP","GO:0048519",NA,NA,NA,NA,NA,NA,0.476615925621632,1
"BP","GO:0045184",NA,NA,NA,NA,NA,NA,0.477966712282559,1
"BP","GO:0010468",NA,NA,NA,NA,NA,NA,0.479760268142663,1
"BP","GO:0001822",NA,NA,NA,NA,NA,NA,0.48077594339007,1
"BP","GO:0007411",NA,NA,NA,NA,NA,NA,0.48077594339007,1
"BP","GO:0072001",NA,NA,NA,NA,NA,NA,0.48077594339007,1
"BP","GO:0006812",NA,NA,NA,NA,NA,NA,0.480901723699231,1
"BP","GO:0090304",NA,NA,NA,NA,NA,NA,0.481996080078077,1
"BP","GO:0035050",NA,NA,NA,NA,NA,NA,0.48379364045746,1
"BP","GO:0097485",NA,NA,NA,NA,NA,NA,0.48379364045746,1
"BP","GO:0007517",NA,NA,NA,NA,NA,NA,0.486794059134423,1
"BP","GO:0010556",NA,NA,NA,NA,NA,NA,0.488733587174888,1
"BP","GO:0048593",NA,NA,NA,NA,NA,NA,0.492743450536641,1
"BP","GO:0051146",NA,NA,NA,NA,NA,NA,0.492743450536641,1
"BP","GO:0007420",NA,NA,NA,NA,NA,NA,0.494806262633851,1
"BP","GO:0006397",NA,NA,NA,NA,NA,NA,0.498624890642612,1
"BP","GO:0061371",NA,NA,NA,NA,NA,NA,0.498624890642612,1
"BP","GO:0009889",NA,NA,NA,NA,NA,NA,0.503017823165903,1
"BP","GO:0060485",NA,NA,NA,NA,NA,NA,0.5073213121082,1
"BP","GO:0048878",NA,NA,NA,NA,NA,NA,0.515869105751545,1
"BP","GO:0008152",NA,NA,NA,NA,NA,NA,0.51994529935915,1
"BP","GO:0060322",NA,NA,NA,NA,NA,NA,0.520326578519652,1
"BP","GO:0044283",NA,NA,NA,NA,NA,NA,0.524270773885992,1
"BP","GO:0007610",NA,NA,NA,NA,NA,NA,0.529791922044818,1
"BP","GO:0022607",NA,NA,NA,NA,NA,NA,0.531466665258925,1
"BP","GO:0007015",NA,NA,NA,NA,NA,NA,0.540645536099872,1
"BP","GO:0042692",NA,NA,NA,NA,NA,NA,0.540645536099872,1
"BP","GO:0090066",NA,NA,NA,NA,NA,NA,0.543320147126317,1
"BP","GO:0006468",NA,NA,NA,NA,NA,NA,0.544764910456099,1
"BP","GO:0065003",NA,NA,NA,NA,NA,NA,0.553597304250962,1
"BP","GO:0033043",NA,NA,NA,NA,NA,NA,0.553866036229244,1
"BP","GO:0016310",NA,NA,NA,NA,NA,NA,0.555507584284151,1
"BP","GO:0040011",NA,NA,NA,NA,NA,NA,0.556464799537593,1
"BP","GO:0008104",NA,NA,NA,NA,NA,NA,0.557005988940225,1
"BP","GO:0071705",NA,NA,NA,NA,NA,NA,0.557005988940225,1
"BP","GO:0070727",NA,NA,NA,NA,NA,NA,0.558703580509741,1
"BP","GO:0048592",NA,NA,NA,NA,NA,NA,0.55904864950116,1
"BP","GO:0051641",NA,NA,NA,NA,NA,NA,0.564859973153901,1
"BP","GO:0007186",NA,NA,NA,NA,NA,NA,0.566056038627649,1
"BP","GO:0060271",NA,NA,NA,NA,NA,NA,0.569236594742142,1
"BP","GO:0006281",NA,NA,NA,NA,NA,NA,0.5742432567431,1
"BP","GO:0007507",NA,NA,NA,NA,NA,NA,0.575430804932448,1
"BP","GO:0060562",NA,NA,NA,NA,NA,NA,0.576725047398938,1
"BP","GO:0006520",NA,NA,NA,NA,NA,NA,0.579192586059364,1
"BP","GO:0016055",NA,NA,NA,NA,NA,NA,0.579192586059364,1
"BP","GO:0007600",NA,NA,NA,NA,NA,NA,0.58164595333521,1
"BP","GO:0044782",NA,NA,NA,NA,NA,NA,0.58651049393412,1
"BP","GO:0070887",NA,NA,NA,NA,NA,NA,0.588921826243843,1
"BP","GO:0006644",NA,NA,NA,NA,NA,NA,0.591319305147191,1
"BP","GO:0120031",NA,NA,NA,NA,NA,NA,0.591319305147191,1
"BP","GO:0003007",NA,NA,NA,NA,NA,NA,0.593703009034641,1
"BP","GO:0048880",NA,NA,NA,NA,NA,NA,0.594902907200776,1
"BP","GO:0043170",NA,NA,NA,NA,NA,NA,0.5957279486008,1
"BP","GO:1901135",NA,NA,NA,NA,NA,NA,0.598084279261566,1
"BP","GO:0030031",NA,NA,NA,NA,NA,NA,0.598429403142194,1
"BP","GO:0016071",NA,NA,NA,NA,NA,NA,0.600772247968863,1
"BP","GO:1904888",NA,NA,NA,NA,NA,NA,0.600772247968863,1
"BP","GO:0044085",NA,NA,NA,NA,NA,NA,0.60720355605457,1
"BP","GO:0043933",NA,NA,NA,NA,NA,NA,0.609074868463779,1
"BP","GO:0048732",NA,NA,NA,NA,NA,NA,0.610009729476554,1
"BP","GO:0006813",NA,NA,NA,NA,NA,NA,0.616799358695205,1
"BP","GO:0030001",NA,NA,NA,NA,NA,NA,0.618316800625546,1
"BP","GO:0007264",NA,NA,NA,NA,NA,NA,0.625671360560134,1
"BP","GO:0009628",NA,NA,NA,NA,NA,NA,0.627857554671227,1
"BP","GO:0007368",NA,NA,NA,NA,NA,NA,0.630031170209282,1
"BP","GO:0009987",NA,NA,NA,NA,NA,NA,0.632136937743587,1
"BP","GO:0060972",NA,NA,NA,NA,NA,NA,0.636477256220891,1
"BP","GO:0010558",NA,NA,NA,NA,NA,NA,0.63860126632233,1
"BP","GO:0048568",NA,NA,NA,NA,NA,NA,0.647935974824393,1
"BP","GO:0007155",NA,NA,NA,NA,NA,NA,0.649369197935067,1
"BP","GO:0007423",NA,NA,NA,NA,NA,NA,0.653641740563817,1
"BP","GO:0009890",NA,NA,NA,NA,NA,NA,0.655158980871118,1
"BP","GO:0050877",NA,NA,NA,NA,NA,NA,0.655158980871118,1
"BP","GO:0090596",NA,NA,NA,NA,NA,NA,0.655158980871118,1
"BP","GO:0048513",NA,NA,NA,NA,NA,NA,0.65588898622634,1
"BP","GO:0003008",NA,NA,NA,NA,NA,NA,0.65927531461705,1
"BP","GO:0019538",NA,NA,NA,NA,NA,NA,0.663491771344322,1
"BP","GO:0009799",NA,NA,NA,NA,NA,NA,0.667084681867585,1
"BP","GO:0009855",NA,NA,NA,NA,NA,NA,0.667084681867585,1
"BP","GO:0007417",NA,NA,NA,NA,NA,NA,0.667590910749088,1
"BP","GO:0048856",NA,NA,NA,NA,NA,NA,0.67474043216228,1
"BP","GO:0007409",NA,NA,NA,NA,NA,NA,0.676711672771596,1
"BP","GO:0010605",NA,NA,NA,NA,NA,NA,0.680485215008151,1
"BP","GO:0120036",NA,NA,NA,NA,NA,NA,0.690282305074362,1
"BP","GO:0030030",NA,NA,NA,NA,NA,NA,0.696714546556384,1
"BP","GO:0009892",NA,NA,NA,NA,NA,NA,0.700477040232483,1
"BP","GO:0048667",NA,NA,NA,NA,NA,NA,0.702232159902277,1
"BP","GO:0048812",NA,NA,NA,NA,NA,NA,0.703977147682086,1
"BP","GO:0120039",NA,NA,NA,NA,NA,NA,0.703977147682086,1
"BP","GO:0048858",NA,NA,NA,NA,NA,NA,0.707436957680577,1
"BP","GO:0007010",NA,NA,NA,NA,NA,NA,0.710484965573571,1
"BP","GO:0032502",NA,NA,NA,NA,NA,NA,0.710671616256524,1
"BP","GO:0006629",NA,NA,NA,NA,NA,NA,0.720175506026633,1
"BP","GO:0061564",NA,NA,NA,NA,NA,NA,0.72251955602243,1
"BP","GO:0007399",NA,NA,NA,NA,NA,NA,0.727316360594286,1
"BP","GO:0006811",NA,NA,NA,NA,NA,NA,0.730561515594105,1
"BP","GO:0055085",NA,NA,NA,NA,NA,NA,0.731652987423568,1
"BP","GO:0043010",NA,NA,NA,NA,NA,NA,0.733718511979452,1
"BP","GO:0030182",NA,NA,NA,NA,NA,NA,0.735351256151216,1
"BP","GO:0006082",NA,NA,NA,NA,NA,NA,0.742962360640727,1
"BP","GO:0019752",NA,NA,NA,NA,NA,NA,0.742962360640727,1
"BP","GO:0043436",NA,NA,NA,NA,NA,NA,0.742962360640727,1
"BP","GO:0006357",NA,NA,NA,NA,NA,NA,0.74597282709502,1
"BP","GO:0051128",NA,NA,NA,NA,NA,NA,0.748948554656337,1
"BP","GO:0048699",NA,NA,NA,NA,NA,NA,0.750921270061485,1
"BP","GO:0033036",NA,NA,NA,NA,NA,NA,0.759467300149687,1
"BP","GO:0048598",NA,NA,NA,NA,NA,NA,0.763646414571537,1
"BP","GO:0009887",NA,NA,NA,NA,NA,NA,0.766740148974304,1
"BP","GO:0048646",NA,NA,NA,NA,NA,NA,0.77680467763917,1
"BP","GO:0031175",NA,NA,NA,NA,NA,NA,0.776879910679687,1
"BP","GO:0141124",NA,NA,NA,NA,NA,NA,0.776879910679687,1
"BP","GO:0016043",NA,NA,NA,NA,NA,NA,0.780679567270737,1
"BP","GO:0042592",NA,NA,NA,NA,NA,NA,0.802913810401901,1
"BP","GO:0006366",NA,NA,NA,NA,NA,NA,0.804075895652545,1
"BP","GO:0022008",NA,NA,NA,NA,NA,NA,0.808282592652927,1
"BP","GO:0032501",NA,NA,NA,NA,NA,NA,0.811448526520706,1
"BP","GO:0030097",NA,NA,NA,NA,NA,NA,0.813132781486087,1
"BP","GO:0016477",NA,NA,NA,NA,NA,NA,0.814235485699618,1
"BP","GO:0071840",NA,NA,NA,NA,NA,NA,0.816831738814331,1
"BP","GO:0060429",NA,NA,NA,NA,NA,NA,0.822518168731222,1
"BP","GO:0051239",NA,NA,NA,NA,NA,NA,0.822829398525885,1
"BP","GO:0009653",NA,NA,NA,NA,NA,NA,0.829435556194735,1
"BP","GO:0002009",NA,NA,NA,NA,NA,NA,0.83302274379684,1
"BP","GO:0048870",NA,NA,NA,NA,NA,NA,0.838859099939946,1
"BP","GO:0050793",NA,NA,NA,NA,NA,NA,0.850823888004979,1
"BP","GO:0072359",NA,NA,NA,NA,NA,NA,0.86044173803775,1
"BP","GO:0006259",NA,NA,NA,NA,NA,NA,0.869109559635376,1
"BP","GO:0048731",NA,NA,NA,NA,NA,NA,0.878601175238158,1
"BP","GO:0048666",NA,NA,NA,NA,NA,NA,0.87957679577479,1
"BP","GO:0048729",NA,NA,NA,NA,NA,NA,0.880292075445277,1
"BP","GO:0009888",NA,NA,NA,NA,NA,NA,0.881883320180618,1
"BP","GO:0035239",NA,NA,NA,NA,NA,NA,0.88241289770326,1
"BP","GO:0048468",NA,NA,NA,NA,NA,NA,0.9006428888541,1
"BP","GO:0006508",NA,NA,NA,NA,NA,NA,0.91184546600089,1
"BP","GO:0030154",NA,NA,NA,NA,NA,NA,0.916767961010148,1
"BP","GO:0048869",NA,NA,NA,NA,NA,NA,0.918414914423317,1
"BP","GO:0009790",NA,NA,NA,NA,NA,NA,0.925407846226674,1
"BP","GO:0035295",NA,NA,NA,NA,NA,NA,0.934986322244622,1
"BP","GO:0007275",NA,NA,NA,NA,NA,NA,0.965186918646773,1
"BP","GO:0008150",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000038",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000041",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000045",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000070",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000079",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000082",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000096",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000097",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000132",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000154",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000165",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000184",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000209",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000226",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000245",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000271",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000280",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000281",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000288",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000290",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000302",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000375",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000377",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000380",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000381",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000387",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000394",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000398",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000413",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000470",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000578",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000723",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000724",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000725",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000768",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000819",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000910",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000956",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0000966",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001501",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001503",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001510",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001522",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001523",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001525",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001539",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001556",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001558",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001568",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001569",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001570",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001578",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001649",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001655",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001666",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001667",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001676",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001678",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001682",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001702",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001704",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001706",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001707",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001708",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001709",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001710",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001711",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001714",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001736",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001738",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001754",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001755",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001756",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001757",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001763",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001764",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001765",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001775",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001776",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001816",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001817",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001819",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001837",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001838",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001840",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001841",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001843",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001878",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001881",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001885",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001894",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001895",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001906",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001933",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001934",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001935",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001944",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001945",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001946",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001957",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001958",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001964",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001966",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0001973",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002011",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002027",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002040",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002042",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002062",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002063",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002064",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002065",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002072",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002088",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002089",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002093",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002097",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002098",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002138",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002218",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002221",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002224",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002237",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002250",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002252",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002253",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002262",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002274",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002429",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002440",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002443",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002449",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002460",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002520",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002521",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002573",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002574",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002682",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002683",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002684",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002685",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002688",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002694",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002697",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002700",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002755",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002757",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002758",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002761",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002764",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002768",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002790",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002791",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002831",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002833",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0002934",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003006",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003013",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003014",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003015",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003018",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003094",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003128",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003139",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003146",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003157",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003158",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003159",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003170",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003171",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003179",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003181",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003197",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003205",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003206",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003208",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003209",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003229",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003230",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003231",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003260",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003262",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003309",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003310",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003313",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003314",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003315",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003318",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003323",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003341",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003351",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003401",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003406",NA,NA,NA,NA,NA,NA,1,1
"BP","GO:0003407",NA,NA,NA,NA,NA,NA,1,1
