Baltic_Autumn	BarentSea	WhiteSea	47868.5	60023.6	292074	234363	264281	220452	2251.17	19981.9	232595
Baltic_Autumn	Canada_Autumn	Canada_Spring	63117.4	63112.5	65294.2	2193.61	2808.93	689.038	20.3279	640.313	678.398
Baltic_Autumn	Canada_Autumn	Canada_Summer	69193.4	64820.7	66437.8	19605	2789.94	5036.11	17974.6	5543.27	706.926
Baltic_Autumn	Canada_Autumn	Japan	295159	44337	43317.8	302461	2807.14	251670	303455	254647	780.203
Baltic_Autumn	Canada_Autumn	NorthSea	64331.5	63063.9	64675.8	13813.2	2798.47	2011.77	12229.3	2442.76	690.055
Baltic_Autumn	Canada_Autumn	Norway_Costal	65789.3	63739.9	64509.5	-150.434	2801.74	2716.43	-940.535	4085.82	703.436
Baltic_Autumn	Canada_Autumn	Norway_Pelagic	63895.7	62978.8	65259.2	14917.6	2784.31	1616	12647.3	1423.22	706.543
Baltic_Autumn	Canada_Autumn	UK	65636.3	63472.2	64571.6	3416.56	2808.8	2764.64	2319.03	3873.18	586.125
Baltic_Autumn	Canada_Autumn	Vancouver	287157	43986.3	43347.3	267534	2800.79	243935	268169	246606	695.179
Baltic_Autumn	Canada_Autumn	WhiteSea	267050	47280.9	46423.6	234518	2808.52	220500	235368	223431	666.266
Baltic_Autumn	Canada_Spring	Canada_Summer	69039.3	64676.2	66745.4	19672.5	2174.8	5006.11	17652	4465.48	650.55
Baltic_Autumn	Canada_Spring	Japan	295095	44275.3	43446.8	302511	2197.15	251569	303335	253858	728.442
Baltic_Autumn	Canada_Spring	NorthSea	64665.1	63400.3	64197.5	14001.2	2189.23	1952.61	13243.5	2668.88	646.034
Baltic_Autumn	Canada_Spring	Norway_Costal	65772.5	63727.4	64608.1	-115.742	2188.62	2678.93	-1020.48	3343.58	685.346
Baltic_Autumn	Canada_Spring	Norway_Pelagic	63984.2	63075.8	65108.1	15238	2162.31	1622.92	13166.7	1034.19	765.638
Baltic_Autumn	Canada_Spring	UK	65831.9	63672.6	64350.3	3416.26	2193.68	2788.78	2752.6	3683.53	632.79
Baltic_Autumn	Canada_Spring	Vancouver	287114	43948.6	43397.8	267495	2190.02	243935	268040	245927	701.355
Baltic_Autumn	Canada_Spring	WhiteSea	266956	47191.1	46606.2	234491	2193.76	220545	235066	222551	709.826
Baltic_Autumn	Canada_Summer	Japan	293307	47407	45524	301891	19746.1	251089	303732	267687	5075.25
Baltic_Autumn	Canada_Summer	NorthSea	66185.7	69295.6	65523.3	13683.4	19667	1943.6	17479.1	20430.2	5019.98
Baltic_Autumn	Canada_Summer	Norway_Costal	67171.9	69503.3	66193.5	-112.075	19883.2	2711.15	3177.94	20844.7	5071.47
Baltic_Autumn	Canada_Summer	Norway_Pelagic	65447.8	68889.7	66572	14917.2	19835.2	1627.96	17262.9	18642.2	5067.47
Baltic_Autumn	Canada_Summer	UK	67228.8	69444	65954.3	3406.35	20183.7	2873.23	6910.69	21451.3	5062.36
Baltic_Autumn	Canada_Summer	Vancouver	285386	47147.2	45382.9	266924	19928.8	243328	268684	259743	5026.47
Baltic_Autumn	Canada_Summer	WhiteSea	265593	50678.9	48666.2	234085	19906.6	220020	236087	236756	5054.86
Baltic_Autumn	Japan	NorthSea	44386.2	293571	43528.6	13727.9	301853	1974.14	263598	302676	251179
Baltic_Autumn	Japan	Norway_Costal	44506.4	292885	45304.4	-43.102	301690	2694.53	247506	300883	251260
Baltic_Autumn	Japan	Norway_Pelagic	44592.6	292875	43682.3	14911	299685	1640.31	263958	300523	250000
Baltic_Autumn	Japan	UK	44968.1	293630	44029.2	3424.39	302492	2857.69	253020	303437	251623
Baltic_Autumn	Japan	Vancouver	36175.7	43770.8	269225	266936	301789	243717	41461.5	68731.9	251303
Baltic_Autumn	Japan	WhiteSea	34294.4	65490.5	297809	234289	302434	220371	1887.62	38847.3	251613
Baltic_Autumn	NorthSea	Norway_Costal	65452.4	64676.1	64255.6	-130.336	13851.1	2654.45	241.168	15052.9	1991.11
Baltic_Autumn	NorthSea	Norway_Pelagic	63941.8	64264.3	64435.5	14948.7	13680.5	1527.66	14812.1	13136.3	1919.18
Baltic_Autumn	NorthSea	UK	63847.5	62958.1	66268.5	3406.28	13796	2874.65	104.78	11315.4	2016.61
Baltic_Autumn	NorthSea	Vancouver	285625	44090.1	43487.2	266953	13465	243609	267529	255588	2001.78
Baltic_Autumn	NorthSea	WhiteSea	265731	47548.2	46421.2	234063	13624.2	220058	235182	232950	1933.53
Baltic_Autumn	Norway_Costal	Norway_Pelagic	64328.4	65433.6	64737.5	15160.4	-82.6189	1614.88	15782	-441.991	2689.27
Baltic_Autumn	Norway_Costal	UK	65755.5	65643.9	64587.5	3412.69	-75.7424	2904.04	4485.25	1088.82	2731.08
Baltic_Autumn	Norway_Costal	Vancouver	285044	44296.7	44904.6	266905	-44.5058	243552	266293	240078	2681.95
Baltic_Autumn	Norway_Costal	WhiteSea	265035	47663.4	48316.5	234082	-36.8344	220145	233411	216690	2709.33
Baltic_Autumn	Norway_Pelagic	UK	65468.8	64267.6	64466	3398.49	15156.5	2829.5	3226.19	16195.8	1587.92
Baltic_Autumn	Norway_Pelagic	Vancouver	284972	44309.2	43609.3	264935	14832.4	242393	265633	256170	1666.02
Baltic_Autumn	Norway_Pelagic	WhiteSea	264958	47533.8	46812.6	232258	15097.8	219012	232963	233101	1544.46
Baltic_Autumn	UK	Vancouver	285677	44667.4	43986.4	267521	3414.69	244034	268198	245116	2931.86
Baltic_Autumn	UK	WhiteSea	265791	48187.8	46938.3	234500	3415.62	220405	235743	222264	2813.06
Baltic_Autumn	Vancouver	WhiteSea	45869.6	69506.8	242747	234081	267467	220318	60815.6	70577.6	243995
